Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2024/25,2024-12-11,Hull,Watford,1,1,D,0.0,0.0,D,13.0,12.0,4.0,2.0,15.0,7.0,6.0,2.0,2.0,3.0,0.0,0.0
2024/25,2024-12-11,Millwall,Sheffield United,0,1,A,0.0,1.0,A,11.0,9.0,3.0,1.0,10.0,9.0,7.0,3.0,0.0,2.0,0.0,0.0
2024/25,2024-12-11,QPR,Oxford,2,0,H,0.0,0.0,D,11.0,4.0,4.0,1.0,11.0,20.0,0.0,4.0,2.0,2.0,0.0,0.0
2024/25,2024-12-11,West Brom,Coventry,2,0,H,1.0,0.0,H,10.0,16.0,2.0,4.0,5.0,7.0,9.0,9.0,1.0,1.0,0.0,0.0
2024/25,2024-12-13,Derby,Portsmouth,4,0,H,3.0,0.0,H,17.0,3.0,7.0,0.0,8.0,6.0,5.0,3.0,0.0,1.0,0.0,0.0
2024/25,2024-12-14,Blackburn,Luton,2,0,H,2.0,0.0,H,12.0,10.0,6.0,4.0,14.0,11.0,4.0,4.0,3.0,2.0,0.0,1.0
2024/25,2024-12-14,Bristol City,QPR,1,1,D,0.0,0.0,D,17.0,5.0,5.0,2.0,5.0,9.0,10.0,3.0,1.0,2.0,0.0,0.0
2024/25,2024-12-14,Coventry,Hull,2,1,H,0.0,1.0,A,18.0,10.0,7.0,4.0,16.0,11.0,10.0,2.0,3.0,3.0,0.0,0.0
2024/25,2024-12-14,Middlesbrough,Millwall,1,0,H,1.0,0.0,H,11.0,12.0,2.0,4.0,14.0,10.0,3.0,4.0,2.0,2.0,0.0,0.0
2024/25,2024-12-14,Oxford,Sheffield Weds,1,3,A,1.0,1.0,D,11.0,15.0,5.0,9.0,9.0,11.0,7.0,11.0,0.0,1.0,0.0,0.0
2024/25,2024-12-14,Preston,Leeds,1,1,D,1.0,0.0,H,5.0,18.0,2.0,4.0,16.0,7.0,2.0,8.0,3.0,1.0,0.0,0.0
2024/25,2024-12-14,Sheffield United,Plymouth,2,0,H,1.0,0.0,H,10.0,12.0,3.0,4.0,10.0,13.0,2.0,3.0,0.0,2.0,0.0,0.0
2024/25,2024-12-14,Stoke,Cardiff,2,2,D,1.0,1.0,D,14.0,19.0,5.0,4.0,10.0,10.0,4.0,4.0,4.0,1.0,0.0,0.0
2024/25,2024-12-14,Swansea,Sunderland,2,3,A,2.0,1.0,H,10.0,13.0,4.0,5.0,12.0,14.0,2.0,4.0,1.0,4.0,0.0,0.0
2024/25,2024-12-15,Norwich,Burnley,1,2,A,1.0,0.0,H,12.0,10.0,6.0,5.0,14.0,13.0,6.0,5.0,3.0,1.0,0.0,0.0
2024/25,2024-12-15,Watford,West Brom,2,1,H,1.0,0.0,H,14.0,15.0,7.0,6.0,9.0,7.0,4.0,5.0,2.0,3.0,0.0,0.0
2024/25,2024-12-20,Luton,Derby,2,1,H,0.0,0.0,D,18.0,10.0,5.0,3.0,12.0,14.0,7.0,4.0,1.0,3.0,0.0,0.0
2024/25,2024-12-21,Burnley,Watford,2,1,H,1.0,0.0,H,15.0,9.0,5.0,2.0,12.0,16.0,7.0,3.0,3.0,1.0,0.0,0.0
2024/25,2024-12-21,Cardiff,Sheffield United,0,2,A,0.0,0.0,D,8.0,12.0,2.0,5.0,13.0,11.0,3.0,6.0,3.0,1.0,0.0,0.0
2024/25,2024-12-21,Hull,Swansea,2,1,H,1.0,1.0,D,12.0,8.0,5.0,2.0,12.0,11.0,3.0,5.0,2.0,2.0,0.0,0.0
2024/25,2024-12-21,Leeds,Oxford,4,0,H,1.0,0.0,H,23.0,6.0,9.0,0.0,7.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0
2024/25,2024-12-21,Millwall,Blackburn,1,0,H,0.0,0.0,D,17.0,6.0,4.0,1.0,12.0,15.0,6.0,4.0,0.0,2.0,0.0,0.0
2024/25,2024-12-21,Plymouth,Middlesbrough,3,3,D,1.0,0.0,H,12.0,17.0,5.0,6.0,8.0,8.0,3.0,6.0,2.0,2.0,0.0,0.0
2024/25,2024-12-21,Portsmouth,Coventry,4,1,H,2.0,1.0,H,12.0,7.0,7.0,3.0,14.0,14.0,10.0,2.0,1.0,0.0,0.0,0.0
2024/25,2024-12-21,QPR,Preston,2,1,H,0.0,1.0,A,16.0,2.0,4.0,2.0,10.0,16.0,5.0,1.0,1.0,0.0,0.0,1.0
2024/25,2024-12-21,Sheffield Weds,Stoke,2,0,H,0.0,0.0,D,6.0,15.0,4.0,4.0,12.0,12.0,6.0,6.0,2.0,2.0,1.0,0.0
2024/25,2024-12-21,Sunderland,Norwich,2,1,H,0.0,1.0,A,7.0,7.0,4.0,4.0,15.0,14.0,4.0,2.0,5.0,3.0,0.0,1.0
2024/25,2024-12-22,West Brom,Bristol City,2,0,H,2.0,0.0,H,17.0,8.0,4.0,2.0,8.0,17.0,6.0,1.0,2.0,3.0,0.0,0.0
2024/25,2024-12-26,Blackburn,Sunderland,2,2,D,1.0,0.0,H,12.0,13.0,3.0,4.0,11.0,14.0,5.0,4.0,2.0,3.0,0.0,0.0
2024/25,2024-12-26,Bristol City,Luton,1,0,H,0.0,0.0,D,10.0,7.0,3.0,2.0,9.0,9.0,5.0,4.0,2.0,1.0,0.0,0.0
2024/25,2024-12-26,Coventry,Plymouth,4,0,H,4.0,0.0,H,19.0,5.0,9.0,1.0,7.0,11.0,4.0,4.0,0.0,1.0,0.0,1.0
2024/25,2024-12-26,Derby,West Brom,2,1,H,1.0,0.0,H,13.0,14.0,4.0,3.0,13.0,8.0,5.0,3.0,1.0,1.0,0.0,0.0
2024/25,2024-12-26,Middlesbrough,Sheffield Weds,3,3,D,3.0,0.0,H,7.0,15.0,4.0,5.0,11.0,12.0,1.0,9.0,0.0,2.0,1.0,0.0
2024/25,2024-12-26,Norwich,Millwall,2,1,H,2.0,0.0,H,9.0,8.0,4.0,2.0,8.0,11.0,4.0,2.0,2.0,1.0,0.0,0.0
2024/25,2024-12-26,Oxford,Cardiff,3,2,H,1.0,0.0,H,13.0,8.0,5.0,3.0,14.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0
2024/25,2024-12-26,Preston,Hull,1,0,H,0.0,0.0,D,8.0,10.0,2.0,4.0,10.0,13.0,2.0,2.0,3.0,1.0,0.0,0.0
2024/25,2024-12-26,Sheffield United,Burnley,0,2,A,0.0,1.0,A,9.0,8.0,3.0,4.0,10.0,14.0,6.0,5.0,3.0,1.0,0.0,0.0
2024/25,2024-12-26,Stoke,Leeds,0,2,A,0.0,1.0,A,3.0,20.0,2.0,5.0,8.0,8.0,1.0,7.0,4.0,0.0,0.0,0.0
2024/25,2024-12-26,Swansea,QPR,3,0,H,3.0,0.0,H,10.0,4.0,8.0,0.0,13.0,8.0,3.0,3.0,2.0,3.0,0.0,0.0
2024/25,2024-12-26,Watford,Portsmouth,2,1,H,0.0,1.0,A,13.0,5.0,6.0,1.0,12.0,13.0,11.0,5.0,1.0,6.0,1.0,0.0
2024/25,2024-12-29,Blackburn,Hull,0,1,A,0.0,0.0,D,14.0,8.0,2.0,3.0,12.0,16.0,8.0,3.0,3.0,0.0,0.0,0.0
2024/25,2024-12-29,Bristol City,Portsmouth,3,0,H,3.0,0.0,H,20.0,5.0,7.0,2.0,11.0,10.0,10.0,4.0,1.0,1.0,0.0,0.0
2024/25,2024-12-29,Coventry,Millwall,0,0,D,0.0,0.0,D,6.0,10.0,1.0,2.0,13.0,15.0,5.0,5.0,0.0,1.0,0.0,0.0
2024/25,2024-12-29,Derby,Leeds,0,1,A,0.0,0.0,D,4.0,17.0,1.0,6.0,14.0,9.0,2.0,9.0,1.0,1.0,0.0,0.0
2024/25,2024-12-29,Middlesbrough,Burnley,0,0,D,0.0,0.0,D,8.0,8.0,3.0,1.0,10.0,12.0,1.0,4.0,1.0,3.0,0.0,0.0
2024/25,2024-12-29,Norwich,QPR,1,1,D,0.0,1.0,A,19.0,4.0,4.0,0.0,15.0,18.0,4.0,4.0,1.0,4.0,0.0,0.0
2024/25,2024-12-29,Oxford,Plymouth,2,0,H,1.0,0.0,H,14.0,11.0,5.0,2.0,9.0,15.0,9.0,6.0,0.0,2.0,0.0,0.0
2024/25,2024-12-29,Preston,Sheffield Weds,3,1,H,1.0,0.0,H,14.0,18.0,7.0,3.0,15.0,18.0,3.0,6.0,0.0,2.0,0.0,0.0
2024/25,2024-12-29,Sheffield United,West Brom,1,1,D,1.0,1.0,D,14.0,10.0,2.0,6.0,12.0,11.0,2.0,2.0,3.0,2.0,0.0,0.0
2024/25,2024-12-29,Stoke,Sunderland,1,0,H,0.0,0.0,D,11.0,22.0,4.0,7.0,17.0,11.0,4.0,12.0,5.0,2.0,0.0,0.0
2024/25,2024-12-29,Swansea,Luton,2,1,H,1.0,1.0,D,12.0,4.0,9.0,1.0,14.0,17.0,8.0,1.0,1.0,2.0,0.0,1.0
2024/25,2024-12-29,Watford,Cardiff,1,2,A,1.0,2.0,A,9.0,9.0,1.0,3.0,15.0,12.0,4.0,2.0,2.0,3.0,0.0,0.0
2024/25,2025-01-01,Burnley,Stoke,0,0,D,0.0,0.0,D,18.0,14.0,2.0,3.0,8.0,16.0,6.0,2.0,1.0,4.0,1.0,0.0
2024/25,2025-01-01,Cardiff,Coventry,1,1,D,1.0,0.0,H,12.0,17.0,2.0,7.0,8.0,9.0,6.0,9.0,2.0,0.0,1.0,0.0
2024/25,2025-01-01,Hull,Middlesbrough,0,1,A,0.0,0.0,D,7.0,17.0,0.0,6.0,14.0,6.0,3.0,7.0,2.0,1.0,0.0,0.0
2024/25,2025-01-01,Leeds,Blackburn,1,1,D,0.0,0.0,D,12.0,4.0,4.0,2.0,9.0,15.0,8.0,3.0,2.0,4.0,0.0,0.0
2024/25,2025-01-01,Luton,Norwich,0,1,A,0.0,0.0,D,14.0,10.0,3.0,2.0,11.0,9.0,9.0,5.0,1.0,1.0,0.0,0.0
2024/25,2025-01-01,Millwall,Oxford,0,1,A,0.0,0.0,D,15.0,8.0,4.0,2.0,15.0,11.0,3.0,4.0,0.0,1.0,0.0,0.0
2024/25,2025-01-01,Plymouth,Bristol City,2,2,D,0.0,1.0,A,15.0,14.0,7.0,6.0,12.0,12.0,1.0,6.0,1.0,0.0,0.0,0.0
2024/25,2025-01-01,Portsmouth,Swansea,4,0,H,2.0,0.0,H,14.0,12.0,6.0,3.0,12.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0
2024/25,2025-01-01,QPR,Watford,3,1,H,2.0,0.0,H,9.0,12.0,5.0,3.0,16.0,18.0,2.0,6.0,4.0,4.0,0.0,0.0
2024/25,2025-01-01,Sheffield Weds,Derby,4,2,H,1.0,0.0,H,13.0,17.0,8.0,8.0,8.0,8.0,4.0,11.0,1.0,2.0,0.0,0.0
2024/25,2025-01-01,Sunderland,Sheffield United,2,1,H,2.0,1.0,H,14.0,16.0,6.0,3.0,13.0,7.0,4.0,10.0,4.0,1.0,0.0,0.0
2024/25,2025-01-01,West Brom,Preston,3,1,H,3.0,0.0,H,12.0,10.0,7.0,5.0,12.0,14.0,3.0,5.0,1.0,4.0,0.0,0.0
2024/25,2025-01-04,Blackburn,Burnley,0,1,A,0.0,0.0,D,11.0,4.0,1.0,2.0,16.0,18.0,10.0,0.0,2.0,2.0,0.0,0.0
2024/25,2025-01-04,Bristol City,Derby,1,0,H,1.0,0.0,H,11.0,9.0,2.0,3.0,7.0,12.0,6.0,7.0,3.0,1.0,0.0,0.0
2024/25,2025-01-04,Hull,Leeds,3,3,D,1.0,0.0,H,15.0,17.0,6.0,9.0,14.0,9.0,5.0,7.0,0.0,1.0,0.0,0.0
2024/25,2025-01-04,Middlesbrough,Cardiff,1,1,D,1.0,1.0,D,9.0,8.0,3.0,2.0,9.0,15.0,4.0,4.0,2.0,3.0,0.0,0.0
2024/25,2025-01-04,Norwich,Coventry,2,1,H,0.0,1.0,A,24.0,6.0,9.0,2.0,9.0,16.0,9.0,1.0,1.0,2.0,0.0,0.0
2024/25,2025-01-04,Preston,Oxford,1,1,D,0.0,1.0,A,19.0,5.0,5.0,3.0,12.0,13.0,4.0,2.0,3.0,3.0,0.0,0.0
2024/25,2025-01-04,Sheffield Weds,Millwall,2,2,D,1.0,0.0,H,14.0,14.0,2.0,6.0,16.0,17.0,4.0,2.0,1.0,3.0,0.0,0.0
2024/25,2025-01-04,Stoke,Plymouth,0,0,D,0.0,0.0,D,18.0,2.0,3.0,1.0,13.0,11.0,6.0,3.0,1.0,2.0,0.0,0.0
2024/25,2025-01-04,Swansea,West Brom,1,1,D,0.0,0.0,D,11.0,16.0,2.0,4.0,6.0,8.0,5.0,6.0,2.0,4.0,0.0,0.0
2024/25,2025-01-04,Watford,Sheffield United,1,2,A,1.0,1.0,D,7.0,7.0,4.0,6.0,9.0,8.0,4.0,0.0,2.0,1.0,0.0,0.0
2024/25,2025-01-05,Sunderland,Portsmouth,1,0,H,1.0,0.0,H,24.0,6.0,8.0,1.0,9.0,10.0,7.0,3.0,1.0,2.0,0.0,1.0
2024/25,2025-01-06,QPR,Luton,2,1,H,1.0,1.0,D,15.0,18.0,6.0,4.0,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0
2024/25,2025-01-14,Cardiff,Watford,1,1,D,0.0,0.0,D,12.0,4.0,4.0,2.0,8.0,14.0,7.0,3.0,1.0,2.0,0.0,0.0
2024/25,2025-01-14,Plymouth,Oxford,1,1,D,0.0,1.0,A,11.0,8.0,2.0,3.0,8.0,10.0,6.0,3.0,1.0,1.0,0.0,0.0
2024/25,2025-01-15,Blackburn,Portsmouth,3,0,H,0.0,0.0,D,13.0,11.0,6.0,2.0,15.0,19.0,5.0,6.0,1.0,3.0,0.0,0.0
2024/25,2025-01-17,Burnley,Sunderland,0,0,D,0.0,0.0,D,9.0,14.0,4.0,3.0,9.0,9.0,5.0,4.0,3.0,2.0,0.0,0.0
2024/25,2025-01-18,Cardiff,Swansea,3,0,H,0.0,0.0,D,11.0,6.0,6.0,2.0,14.0,11.0,3.0,6.0,1.0,4.0,0.0,0.0
2024/25,2025-01-18,Coventry,Bristol City,1,0,H,0.0,0.0,D,16.0,10.0,4.0,2.0,3.0,11.0,3.0,5.0,0.0,0.0,0.0,0.0
2024/25,2025-01-18,Derby,Watford,0,2,A,0.0,1.0,A,15.0,15.0,3.0,5.0,11.0,11.0,4.0,8.0,1.0,3.0,0.0,0.0
2024/25,2025-01-18,Luton,Preston,0,0,D,0.0,0.0,D,9.0,2.0,4.0,0.0,13.0,21.0,3.0,1.0,3.0,2.0,0.0,0.0
2024/25,2025-01-18,Millwall,Hull,0,1,A,0.0,0.0,D,12.0,7.0,1.0,2.0,13.0,16.0,1.0,3.0,1.0,1.0,0.0,0.0
2024/25,2025-01-18,Oxford,Blackburn,1,0,H,0.0,0.0,D,17.0,14.0,7.0,4.0,12.0,10.0,4.0,3.0,1.0,3.0,0.0,0.0
2024/25,2025-01-18,Plymouth,QPR,0,1,A,0.0,0.0,D,4.0,15.0,1.0,7.0,9.0,9.0,8.0,6.0,1.0,3.0,0.0,0.0
2024/25,2025-01-18,Portsmouth,Middlesbrough,2,1,H,0.0,1.0,A,13.0,12.0,5.0,5.0,11.0,9.0,7.0,5.0,1.0,2.0,0.0,0.0
2024/25,2025-01-18,Sheffield United,Norwich,2,0,H,1.0,0.0,H,22.0,11.0,6.0,0.0,9.0,12.0,7.0,6.0,1.0,2.0,0.0,0.0
2024/25,2025-01-18,West Brom,Stoke,1,1,D,0.0,1.0,A,23.0,5.0,4.0,2.0,6.0,11.0,12.0,0.0,2.0,0.0,0.0,0.0
2024/25,2025-01-19,Leeds,Sheffield Weds,3,0,H,1.0,0.0,H,16.0,6.0,5.0,3.0,11.0,13.0,9.0,6.0,1.0,2.0,0.0,0.0
2024/25,2025-01-21,Blackburn,Coventry,0,2,A,0.0,1.0,A,14.0,9.0,7.0,4.0,11.0,15.0,4.0,4.0,0.0,1.0,0.0,0.0
2024/25,2025-01-21,Derby,Sunderland,0,1,A,0.0,1.0,A,9.0,8.0,3.0,3.0,9.0,12.0,8.0,4.0,1.0,1.0,0.0,0.0
2024/25,2025-01-21,Hull,QPR,1,2,A,0.0,0.0,D,12.0,8.0,3.0,4.0,14.0,13.0,4.0,3.0,3.0,1.0,0.0,0.0
2024/25,2025-01-21,Middlesbrough,West Brom,2,0,H,1.0,0.0,H,14.0,14.0,4.0,1.0,13.0,7.0,5.0,5.0,1.0,0.0,0.0,0.0
2024/25,2025-01-21,Millwall,Cardiff,2,2,D,2.0,1.0,H,7.0,13.0,3.0,5.0,10.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0
2024/25,2025-01-21,Oxford,Luton,3,2,H,1.0,2.0,A,12.0,8.0,5.0,3.0,11.0,17.0,6.0,5.0,3.0,3.0,0.0,0.0
2024/25,2025-01-21,Swansea,Sheffield United,1,2,A,1.0,0.0,H,8.0,14.0,5.0,3.0,11.0,20.0,1.0,2.0,3.0,4.0,1.0,0.0
2024/25,2025-01-21,Watford,Preston,1,2,A,0.0,1.0,A,10.0,15.0,4.0,8.0,8.0,14.0,4.0,2.0,0.0,2.0,0.0,0.0
2024/25,2025-01-22,Leeds,Norwich,2,0,H,1.0,0.0,H,14.0,3.0,7.0,0.0,11.0,11.0,9.0,4.0,4.0,2.0,0.0,0.0
2024/25,2025-01-22,Plymouth,Burnley,0,5,A,0.0,5.0,A,4.0,17.0,1.0,9.0,14.0,9.0,1.0,5.0,1.0,0.0,0.0,0.0
2024/25,2025-01-22,Portsmouth,Stoke,3,1,H,2.0,1.0,H,17.0,8.0,7.0,2.0,12.0,9.0,7.0,1.0,2.0,5.0,0.0,0.0
2024/25,2025-01-22,Sheffield Weds,Bristol City,2,2,D,1.0,0.0,H,16.0,13.0,5.0,3.0,12.0,8.0,7.0,4.0,2.0,2.0,0.0,0.0
2024/25,2025-01-24,Sheffield United,Hull,0,3,A,0.0,1.0,A,16.0,8.0,2.0,5.0,8.0,15.0,11.0,1.0,0.0,2.0,0.0,0.0
2024/25,2025-01-25,Bristol City,Blackburn,2,1,H,1.0,1.0,D,16.0,10.0,5.0,3.0,8.0,19.0,1.0,7.0,1.0,4.0,0.0,0.0
2024/25,2025-01-25,Cardiff,Derby,2,1,H,0.0,0.0,D,17.0,9.0,9.0,6.0,12.0,11.0,5.0,10.0,2.0,1.0,0.0,0.0
2024/25,2025-01-25,Coventry,Watford,2,1,H,1.0,0.0,H,14.0,12.0,2.0,3.0,10.0,12.0,5.0,3.0,3.0,4.0,0.0,0.0
2024/25,2025-01-25,Luton,Millwall,0,1,A,0.0,0.0,D,12.0,13.0,2.0,6.0,11.0,19.0,7.0,5.0,2.0,4.0,0.0,0.0
2024/25,2025-01-25,Norwich,Swansea,5,1,H,1.0,0.0,H,18.0,12.0,8.0,3.0,10.0,9.0,7.0,8.0,2.0,1.0,0.0,0.0
2024/25,2025-01-25,Preston,Middlesbrough,2,1,H,1.0,0.0,H,10.0,16.0,4.0,6.0,11.0,6.0,6.0,4.0,3.0,1.0,0.0,0.0
2024/25,2025-01-25,QPR,Sheffield Weds,0,2,A,0.0,0.0,D,13.0,15.0,2.0,5.0,10.0,16.0,12.0,6.0,2.0,1.0,0.0,0.0
2024/25,2025-01-25,Stoke,Oxford,0,0,D,0.0,0.0,D,7.0,13.0,4.0,4.0,14.0,10.0,5.0,5.0,3.0,4.0,0.0,0.0
2024/25,2025-01-25,Sunderland,Plymouth,2,2,D,0.0,0.0,D,12.0,7.0,5.0,3.0,7.0,21.0,7.0,2.0,1.0,4.0,0.0,0.0
2024/25,2025-01-25,West Brom,Portsmouth,5,1,H,4.0,0.0,H,18.0,14.0,11.0,4.0,5.0,14.0,7.0,5.0,0.0,3.0,0.0,0.0
2024/25,2025-01-27,Burnley,Leeds,0,0,D,0.0,0.0,D,4.0,8.0,0.0,1.0,9.0,11.0,1.0,5.0,0.0,3.0,0.0,0.0
2024/25,2025-01-28,Portsmouth,Millwall,0,1,A,0.0,1.0,A,15.0,7.0,3.0,1.0,9.0,15.0,7.0,3.0,0.0,2.0,0.0,0.0
2024/25,2025-01-31,Blackburn,Preston,2,1,H,1.0,0.0,H,13.0,11.0,2.0,2.0,13.0,6.0,7.0,4.0,1.0,1.0,0.0,0.0
2024/25,2025-02-01,Derby,Sheffield United,0,1,A,0.0,0.0,D,10.0,6.0,2.0,3.0,10.0,12.0,2.0,2.0,1.0,1.0,0.0,0.0
2024/25,2025-02-01,Hull,Stoke,1,2,A,1.0,1.0,D,22.0,11.0,8.0,5.0,10.0,11.0,8.0,4.0,1.0,1.0,0.0,0.0
2024/25,2025-02-01,Leeds,Cardiff,7,0,H,2.0,0.0,H,29.0,2.0,12.0,2.0,10.0,17.0,14.0,1.0,0.0,2.0,0.0,0.0
2024/25,2025-02-01,Millwall,QPR,2,1,H,2.0,1.0,H,7.0,13.0,4.0,5.0,10.0,12.0,2.0,11.0,1.0,2.0,0.0,0.0
2024/25,2025-02-01,Oxford,Bristol City,1,1,D,0.0,0.0,D,20.0,7.0,4.0,2.0,9.0,14.0,5.0,3.0,4.0,2.0,0.0,2.0
2024/25,2025-02-01,Plymouth,West Brom,2,1,H,0.0,0.0,D,8.0,11.0,4.0,4.0,10.0,4.0,2.0,5.0,0.0,1.0,0.0,0.0
2024/25,2025-02-01,Portsmouth,Burnley,0,0,D,0.0,0.0,D,18.0,14.0,3.0,6.0,10.0,9.0,3.0,3.0,3.0,1.0,0.0,0.0
2024/25,2025-02-01,Sheffield Weds,Luton,1,1,D,0.0,1.0,A,17.0,8.0,4.0,1.0,11.0,12.0,9.0,5.0,1.0,1.0,0.0,0.0
2024/25,2025-02-01,Swansea,Coventry,0,2,A,0.0,2.0,A,6.0,16.0,1.0,5.0,13.0,11.0,8.0,2.0,2.0,0.0,0.0,0.0
2024/25,2025-02-01,Watford,Norwich,0,1,A,0.0,1.0,A,9.0,16.0,1.0,5.0,14.0,8.0,4.0,6.0,3.0,0.0,1.0,0.0
2024/25,2025-02-03,Middlesbrough,Sunderland,2,3,A,1.0,1.0,D,12.0,12.0,4.0,9.0,11.0,15.0,1.0,5.0,2.0,3.0,0.0,0.0
2024/25,2025-02-04,Burnley,Oxford,1,0,H,1.0,0.0,H,15.0,7.0,7.0,0.0,10.0,11.0,12.0,3.0,2.0,2.0,0.0,0.0
2024/25,2025-02-04,QPR,Blackburn,2,1,H,1.0,0.0,H,17.0,10.0,6.0,4.0,9.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0
2024/25,2025-02-05,Coventry,Leeds,0,2,A,0.0,2.0,A,9.0,20.0,4.0,8.0,11.0,10.0,3.0,8.0,2.0,1.0,0.0,0.0
2024/25,2025-02-08,Norwich,Derby,1,1,D,0.0,0.0,D,8.0,6.0,3.0,2.0,8.0,7.0,2.0,4.0,2.0,2.0,0.0,0.0
2024/25,2025-02-08,Sheffield United,Portsmouth,2,1,H,1.0,1.0,D,11.0,16.0,3.0,5.0,17.0,10.0,5.0,5.0,4.0,1.0,0.0,0.0
2024/25,2025-02-08,Sunderland,Watford,2,2,D,1.0,1.0,D,14.0,11.0,7.0,5.0,12.0,20.0,7.0,3.0,5.0,1.0,0.0,0.0
2024/25,2025-02-08,West Brom,Sheffield Weds,2,1,H,0.0,0.0,D,15.0,15.0,5.0,4.0,8.0,8.0,12.0,2.0,2.0,3.0,1.0,0.0
2024/25,2025-02-09,Bristol City,Swansea,0,1,A,0.0,0.0,D,19.0,9.0,3.0,5.0,9.0,8.0,11.0,3.0,0.0,0.0,0.0,0.0
2024/25,2025-02-11,Coventry,QPR,1,0,H,0.0,0.0,D,10.0,12.0,6.0,3.0,10.0,8.0,10.0,9.0,3.0,2.0,0.0,0.0
2024/25,2025-02-11,Derby,Oxford,0,0,D,0.0,0.0,D,14.0,6.0,4.0,1.0,11.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0
2024/25,2025-02-11,Norwich,Preston,0,1,A,0.0,1.0,A,11.0,8.0,1.0,1.0,14.0,11.0,8.0,3.0,1.0,3.0,0.0,0.0
2024/25,2025-02-11,Portsmouth,Cardiff,2,1,H,2.0,1.0,H,19.0,12.0,8.0,6.0,9.0,9.0,10.0,4.0,2.0,2.0,0.0,0.0
2024/25,2025-02-11,Watford,Leeds,0,4,A,0.0,3.0,A,6.0,20.0,2.0,7.0,12.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0
2024/25,2025-02-12,Bristol City,Stoke,2,0,H,1.0,0.0,H,10.0,5.0,6.0,0.0,12.0,9.0,2.0,1.0,2.0,2.0,0.0,0.0
2024/25,2025-02-12,Burnley,Hull,2,0,H,2.0,0.0,H,16.0,9.0,5.0,3.0,5.0,11.0,9.0,3.0,0.0,1.0,0.0,0.0
2024/25,2025-02-12,Plymouth,Millwall,5,1,H,2.0,0.0,H,13.0,13.0,7.0,6.0,19.0,10.0,2.0,6.0,1.0,0.0,0.0,0.0
2024/25,2025-02-12,Sheffield United,Middlesbrough,3,1,H,1.0,1.0,D,18.0,10.0,9.0,4.0,11.0,11.0,10.0,4.0,2.0,3.0,0.0,0.0
2024/25,2025-02-12,Sunderland,Luton,2,0,H,1.0,0.0,H,13.0,4.0,3.0,1.0,6.0,9.0,6.0,1.0,0.0,2.0,0.0,0.0
2024/25,2025-02-12,Swansea,Sheffield Weds,0,1,A,0.0,0.0,D,4.0,10.0,1.0,5.0,10.0,12.0,1.0,7.0,0.0,2.0,0.0,0.0
2024/25,2025-02-12,West Brom,Blackburn,0,2,A,0.0,0.0,D,13.0,6.0,3.0,4.0,7.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0
2024/25,2025-02-14,QPR,Derby,4,0,H,2.0,0.0,H,12.0,7.0,5.0,1.0,9.0,14.0,2.0,3.0,0.0,2.0,0.0,0.0
2024/25,2025-02-15,Blackburn,Plymouth,2,0,H,0.0,0.0,D,17.0,7.0,7.0,3.0,6.0,17.0,6.0,3.0,0.0,2.0,0.0,0.0
2024/25,2025-02-15,Cardiff,Bristol City,1,1,D,0.0,0.0,D,13.0,11.0,6.0,4.0,12.0,9.0,4.0,5.0,2.0,2.0,0.0,0.0
2024/25,2025-02-15,Hull,Norwich,1,1,D,1.0,0.0,H,12.0,15.0,4.0,3.0,14.0,13.0,5.0,3.0,1.0,2.0,0.0,0.0
2024/25,2025-02-15,Luton,Sheffield United,0,1,A,0.0,0.0,D,14.0,12.0,5.0,4.0,12.0,10.0,5.0,3.0,1.0,3.0,0.0,0.0
2024/25,2025-02-15,Middlesbrough,Watford,0,1,A,0.0,1.0,A,13.0,14.0,5.0,6.0,7.0,7.0,8.0,5.0,2.0,2.0,0.0,0.0
2024/25,2025-02-15,Millwall,West Brom,1,1,D,1.0,1.0,D,11.0,7.0,6.0,3.0,15.0,15.0,5.0,2.0,1.0,2.0,0.0,0.0
2024/25,2025-02-15,Oxford,Portsmouth,0,2,A,0.0,0.0,D,10.0,13.0,1.0,4.0,8.0,12.0,4.0,5.0,0.0,2.0,0.0,0.0
2024/25,2025-02-15,Preston,Burnley,0,0,D,0.0,0.0,D,5.0,11.0,1.0,2.0,18.0,13.0,2.0,6.0,2.0,3.0,0.0,0.0
2024/25,2025-02-15,Sheffield Weds,Coventry,1,2,A,0.0,1.0,A,22.0,9.0,8.0,4.0,11.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0
2024/25,2025-02-15,Stoke,Swansea,3,1,H,0.0,0.0,D,8.0,7.0,5.0,2.0,19.0,8.0,1.0,6.0,3.0,1.0,0.0,0.0
2024/25,2025-02-17,Leeds,Sunderland,2,1,H,0.0,1.0,A,21.0,6.0,4.0,6.0,11.0,11.0,10.0,0.0,3.0,6.0,0.0,0.0
